timestamp,bufferLevel,qualityIndex,bitrateKbps,resolution,liveLatency,predictedKbps,rebuffer
2025-12-09T11:15:17.442Z,0,3,1500,768x432,0.957,,
2025-12-09T11:15:17.446Z,0,3,1500,768x432,0.957,,rebuffer happen
2025-12-09T11:15:18.400Z,0,3,1500,768x432,1.945,,
2025-12-09T11:15:18.549Z,0.5,0,200,320x180,2.044,503,
2025-12-09T11:15:18.705Z,0.803,0,200,320x180,2.039137,503,
2025-12-09T11:15:18.886Z,1.078,0,200,320x180,2.0409450000000002,527,
2025-12-09T11:15:19.050Z,1.421,0,200,320x180,2.0541970000000003,549,
2025-12-09T11:15:19.232Z,1.72,0,200,320x180,1.964293,563,
2025-12-09T11:15:19.439Z,1.951,0,200,320x180,1.965244,581,
2025-12-09T11:15:19.717Z,2.252,0,200,320x180,1.974218,595,
2025-12-09T11:15:20.250Z,2.149,0,200,320x180,2.014573,644,
2025-12-09T11:15:20.734Z,2.202,0,200,320x180,1.9254980000000002,666,
2025-12-09T11:15:21.689Z,1.713,0,200,320x180,1.958746,686,
2025-12-09T11:15:22.007Z,1.835,0,200,320x180,1.9392069999999997,693,
2025-12-09T11:15:22.287Z,2.074,0,200,320x180,1.9735280000000004,701,
2025-12-09T11:15:22.361Z,2.121,1,600,480x270,1.991428,709,
2025-12-09T11:15:23.606Z,1.083,0,200,320x180,1.9486019999999993,709,
2025-12-09T11:15:23.894Z,0.546,0,200,320x180,1.9640630000000003,709,
2025-12-09T11:15:24.135Z,0.267,0,200,320x180,1.9233819999999993,697,rebuffer happen
2025-12-09T11:15:24.230Z,0.174,0,200,320x180,1.9216509999999998,697,
2025-12-09T11:15:24.377Z,0.026,0,200,320x180,1.9733609999999997,689,rebuffer happen
2025-12-09T11:15:24.950Z,0.026,0,200,320x180,2.5743609999999997,689,
2025-12-09T11:15:25.290Z,0.026,0,200,320x180,2.8713610000000003,690,
2025-12-09T11:15:25.578Z,0,0,200,320x180,3.1853610000000003,691,
2025-12-09T11:15:25.801Z,0.382,0,200,320x180,3.2747150000000005,693,
2025-12-09T11:15:26.004Z,0.714,0,200,320x180,3.264424000000001,694,
2025-12-09T11:15:26.184Z,0.94,0,200,320x180,3.1991129999999997,691,
2025-12-09T11:15:26.349Z,1.175,0,200,320x180,3.160775000000001,691,
