timestamp,bufferLevel,qualityIndex,bitrateKbps,resolution,liveLatency,predictedKbps,rebuffer
2025-12-22T10:53:03.835Z,0,2,1000,640x360,1.3075,,
2025-12-22T10:53:03.839Z,0,2,1000,640x360,1.3075,,rebuffer happen
2025-12-22T10:53:03.866Z,0.1,2,1000,640x360,1.3071130000000002,,rebuffer happen
2025-12-22T10:53:04.222Z,0.167,2,1000,640x360,1.236185,,
2025-12-22T10:53:04.332Z,0.167,0,200,320x180,1.2256859999999998,1511,
2025-12-22T10:53:04.371Z,0.052,0,200,320x180,1.28955,1511,rebuffer happen
2025-12-22T10:53:04.430Z,0.454,0,200,320x180,1.237363,1511,
2025-12-22T10:53:04.593Z,0.826,0,200,320x180,1.333405,1635,
2025-12-22T10:53:04.907Z,1.166,0,200,320x180,1.470518,1611,
2025-12-22T10:53:05.187Z,1.465,0,200,320x180,1.5903740000000002,1313,
2025-12-22T10:53:05.496Z,1.792,0,200,320x180,1.6998840000000002,1288,
2025-12-22T10:53:05.796Z,2.077,0,200,320x180,1.7779770000000001,1198,
2025-12-22T10:53:06.297Z,2.154,0,200,320x180,1.8475329999999999,1211,
2025-12-22T10:53:06.801Z,2.235,0,200,320x180,1.9025740000000004,1262,
2025-12-22T10:53:07.564Z,1.97,0,200,320x180,1.9694569999999998,1292,
2025-12-22T10:53:07.856Z,2.22,0,200,320x180,1.9862019999999996,1312,
2025-12-22T10:53:07.932Z,2.21,2,1000,640x360,1.9104729999999996,1333,
2025-12-22T10:53:08.605Z,1.982,2,1000,640x360,1.957554,1333,
2025-12-22T10:53:09.125Z,1.955,2,1000,640x360,1.9306849999999995,1314,
2025-12-22T10:53:09.992Z,1.599,2,1000,640x360,1.9481680000000008,1362,
2025-12-22T10:53:10.930Z,1.191,2,1000,640x360,1.9155890000000007,1257,
2025-12-22T10:53:11.814Z,0.73,2,1000,640x360,1.9298789999999997,1139,
2025-12-22T10:53:11.885Z,0.76,1,600,480x270,1.9613950000000004,1027,
2025-12-22T10:53:12.454Z,0.624,1,600,480x270,1.9961980000000006,1027,
2025-12-22T10:53:12.984Z,0.614,1,600,480x270,1.9604029999999995,971,
2025-12-22T10:53:13.540Z,0.559,1,600,480x270,2.000160000000001,939,
2025-12-22T10:53:14.092Z,0.485,1,600,480x270,1.9470120000000009,907,
2025-12-22T10:53:14.287Z,0.29,1,600,480x270,1.9613620000000012,876,rebuffer happen
2025-12-22T10:53:14.667Z,0.406,1,600,480x270,1.9779549999999997,876,
2025-12-22T10:53:14.881Z,0.256,1,600,480x270,1.9599970000000013,858,rebuffer happen
2025-12-22T10:53:15.187Z,0.374,1,600,480x270,1.9648950000000003,858,
2025-12-22T10:53:15.363Z,0.218,1,600,480x270,1.9960269999999998,849,rebuffer happen
2025-12-22T10:53:15.519Z,0.293,1,600,480x270,1.928965999999999,849,rebuffer happen
2025-12-22T10:53:15.681Z,0.412,1,600,480x270,1.9700680000000013,849,
2025-12-22T10:53:15.749Z,0.353,0,200,320x180,1.9954350000000005,850,
2025-12-22T10:53:15.785Z,0.29,0,200,320x180,1.9593290000000003,850,rebuffer happen
2025-12-22T10:53:15.902Z,0.587,0,200,320x180,1.948303000000001,850,
2025-12-22T10:53:16.065Z,0.922,0,200,320x180,1.983428,845,
2025-12-22T10:53:16.246Z,1.333,0,200,320x180,2.013845,836,
2025-12-22T10:53:16.397Z,1.609,0,200,320x180,1.9653390000000002,833,
2025-12-22T10:53:16.580Z,1.971,0,200,320x180,1.9788310000000013,840,
2025-12-22T10:53:16.808Z,2.214,0,200,320x180,1.9413250000000009,838,
2025-12-22T10:53:17.326Z,2.265,0,200,320x180,1.9258640000000007,851,
2025-12-22T10:53:17.838Z,2.262,0,200,320x180,1.9108730000000005,860,
2025-12-22T10:53:18.323Z,2.251,0,200,320x180,1.9267629999999993,877,
2025-12-22T10:53:18.817Z,2.203,0,200,320x180,1.9318859999999987,880,
2025-12-22T10:53:19.163Z,2.081,1,600,480x270,1.991826999999999,881,
2025-12-22T10:53:19.570Z,2.036,1,600,480x270,1.9783779999999993,881,
2025-12-22T10:53:20.019Z,2.036,1,600,480x270,1.930242999999999,890,
2025-12-22T10:53:20.540Z,2.059,1,600,480x270,2.011996999999999,909,
2025-12-22T10:53:21.040Z,2.032,1,600,480x270,2.001308999999999,917,
2025-12-22T10:53:21.536Z,2.02,1,600,480x270,1.91742,936,
2025-12-22T10:53:22.024Z,2.027,1,600,480x270,1.915263999999997,946,
2025-12-22T10:53:22.517Z,2.054,1,600,480x270,1.9287489999999998,959,
2025-12-22T10:53:23.036Z,2.014,1,600,480x270,1.907430999999999,969,
2025-12-22T10:53:23.391Z,2.169,1,600,480x270,1.956778,991,
2025-12-22T10:53:23.898Z,2.155,1,600,480x270,1.9416450000000012,995,
2025-12-22T10:53:24.458Z,2.107,1,600,480x270,1.994494999999997,1006,
2025-12-22T10:53:25.029Z,2.042,1,600,480x270,1.9209850000000017,1015,
2025-12-22T10:53:25.101Z,1.98,2,1000,640x360,1.9411500000000004,1034,
2025-12-22T10:53:25.763Z,1.803,2,1000,640x360,1.9891269999999999,1034,
2025-12-22T10:53:26.400Z,1.669,2,1000,640x360,1.942309999999999,1040,
2025-12-22T10:53:27.058Z,1.508,2,1000,640x360,1.9855040000000024,1053,
2025-12-22T10:53:27.917Z,1.157,2,1000,640x360,1.929117999999999,1034,
2025-12-22T10:53:28.938Z,0.668,2,1000,640x360,1.9033130000000007,1048,
2025-12-22T10:53:29.006Z,0.633,1,600,480x270,1.9346120000000013,1042,
2025-12-22T10:53:29.498Z,0.58,1,600,480x270,1.956429,1042,
2025-12-22T10:53:29.827Z,0.73,1,600,480x270,1.9179679999999983,1025,
2025-12-22T10:53:30.163Z,0.873,1,600,480x270,1.9838760000000022,1011,
2025-12-22T10:53:30.524Z,0.998,1,600,480x270,1.9182190000000006,1011,
2025-12-22T10:53:31.438Z,0.851,1,600,480x270,1.9169459999999994,1003,
2025-12-22T10:53:31.949Z,0.602,1,600,480x270,1.9986339999999991,965,
2025-12-22T10:53:32.404Z,0.647,1,600,480x270,1.949536000000002,1051,
2025-12-22T10:53:32.836Z,0.734,1,600,480x270,1.9029230000000013,1022,
2025-12-22T10:53:33.247Z,0.789,1,600,480x270,2.002236,1032,
2025-12-22T10:53:33.673Z,0.852,1,600,480x270,1.9762950000000004,1024,
2025-12-22T10:53:34.113Z,0.924,1,600,480x270,1.9331910000000008,1024,
2025-12-22T10:53:34.555Z,1.028,1,600,480x270,2.0066900000000025,1022,
2025-12-22T10:53:34.988Z,1.081,1,600,480x270,1.9692640000000026,1005,
2025-12-22T10:53:35.315Z,1.232,1,600,480x270,1.9430409999999974,1015,
2025-12-22T10:53:35.389Z,1.261,2,1000,640x360,1.9571949999999987,1028,
2025-12-22T10:53:35.909Z,1.164,2,1000,640x360,1.938551000000004,1028,
2025-12-22T10:53:36.437Z,1.137,2,1000,640x360,1.9142420000000016,1085,
2025-12-22T10:53:36.962Z,1.11,2,1000,640x360,1.9837169999999986,1076,
2025-12-22T10:53:37.492Z,1.088,2,1000,640x360,1.9598980000000026,1088,
2025-12-22T10:53:38.016Z,1.058,2,1000,640x360,1.927777000000006,1110,
2025-12-22T10:53:38.545Z,1.041,2,1000,640x360,2.009563,1128,
2025-12-22T10:53:39.078Z,0.997,2,1000,640x360,1.9629600000000025,1124,
2025-12-22T10:53:39.145Z,0.992,1,600,480x270,1.8996679999999984,1139,
2025-12-22T10:53:39.474Z,1.102,1,600,480x270,1.9730710000000045,1139,
2025-12-22T10:53:39.799Z,1.262,1,600,480x270,1.946756999999998,1134,
2025-12-22T10:53:40.130Z,1.416,1,600,480x270,1.9108319999999992,1152,
2025-12-22T10:53:40.445Z,1.594,1,600,480x270,1.9985380000000035,1152,
2025-12-22T10:53:40.756Z,1.784,1,600,480x270,1.9865950000000012,1196,
2025-12-22T10:53:41.089Z,1.958,1,600,480x270,1.9527860000000032,1188,
2025-12-22T10:53:41.436Z,2.13,1,600,480x270,1.9097599999999986,1188,
2025-12-22T10:53:41.965Z,2.081,1,600,480x270,1.9756339999999994,1191,
2025-12-22T10:53:42.450Z,2.113,1,600,480x270,2.0025619999999975,1213,
2025-12-22T10:53:42.560Z,2.132,2,1000,640x360,1.9984780000000057,1214,
2025-12-22T10:53:43.050Z,2.023,2,1000,640x360,1.9976890000000012,1214,
2025-12-22T10:53:43.588Z,1.974,2,1000,640x360,1.9555450000000008,1232,
2025-12-22T10:53:44.117Z,1.932,2,1000,640x360,1.9281119999999987,1229,
2025-12-22T10:53:44.640Z,1.925,2,1000,640x360,2.005001,1218,
2025-12-22T10:53:45.169Z,1.891,2,1000,640x360,1.980198999999999,1206,
2025-12-22T10:53:45.707Z,1.857,2,1000,640x360,1.9504789999999943,1212,
2025-12-22T10:53:46.243Z,1.828,2,1000,640x360,2.012467000000001,1216,
2025-12-22T10:53:46.773Z,1.802,2,1000,640x360,1.9797300000000035,1218,
2025-12-22T10:53:47.309Z,1.755,2,1000,640x360,1.9437440000000024,1211,
2025-12-22T10:53:47.841Z,1.72,2,1000,640x360,2.0000989999999987,1200,
2025-12-22T10:53:48.581Z,1.537,2,1000,640x360,1.9628419999999949,1213,
2025-12-22T10:53:49.438Z,1.187,2,1000,640x360,1.9164249999999967,1154,
2025-12-22T10:53:50.277Z,0.828,2,1000,640x360,1.9884430000000037,1113,
2025-12-22T10:53:50.355Z,0.745,1,600,480x270,2.008137000000005,1057,
2025-12-22T10:53:50.877Z,0.683,1,600,480x270,1.973709999999997,1057,
2025-12-22T10:53:51.451Z,0.586,1,600,480x270,2.0002150000000043,996,
2025-12-22T10:53:51.978Z,0.616,1,600,480x270,1.9647719999999964,990,
2025-12-22T10:53:52.501Z,0.58,1,600,480x270,1.9529759999999996,981,
2025-12-22T10:53:52.983Z,0.587,1,600,480x270,1.9567809999999994,950,
2025-12-22T10:53:53.487Z,0.582,1,600,480x270,1.9691699999999983,957,
2025-12-22T10:53:53.990Z,0.571,1,600,480x270,1.9502790000000019,924,
2025-12-22T10:53:54.514Z,0.575,1,600,480x270,1.9433040000000048,1039,
2025-12-22T10:53:54.962Z,0.605,1,600,480x270,1.9840730000000022,971,
2025-12-22T10:53:55.374Z,0.664,1,600,480x270,1.9969809999999981,1084,
2025-12-22T10:53:55.760Z,0.785,1,600,480x270,1.9939000000000036,1057,
2025-12-22T10:53:56.223Z,0.839,1,600,480x270,1.9311560000000014,1036,
2025-12-22T10:53:56.581Z,0.991,1,600,480x270,1.9641609999999972,1054,
2025-12-22T10:53:56.956Z,1.082,1,600,480x270,1.9828210000000013,1054,
2025-12-22T10:53:57.027Z,1.113,2,1000,640x360,1.910893999999999,1117,
2025-12-22T10:53:57.666Z,0.914,2,1000,640x360,1.9778149999999997,1117,
2025-12-22T10:53:58.280Z,0.824,2,1000,640x360,1.975558999999997,1078,
2025-12-22T10:53:58.906Z,0.678,2,1000,640x360,1.9494800000000012,1081,
2025-12-22T10:53:59.547Z,0.538,2,1000,640x360,2.016933999999999,1084,
2025-12-22T10:54:00.175Z,0.396,2,1000,640x360,1.9762680000000046,1069,
2025-12-22T10:54:00.417Z,0.157,2,1000,640x360,1.9259289999999964,1061,rebuffer happen
2025-12-22T10:54:00.793Z,0.273,2,1000,640x360,1.956152000000003,1061,
2025-12-22T10:54:00.867Z,0.279,1,600,480x270,1.9746859999999984,1068,
2025-12-22T10:54:01.244Z,0.3,1,600,480x270,2.008915000000002,1068,
2025-12-22T10:54:01.283Z,0.299,1,600,480x270,1.9701570000000004,1077,rebuffer happen
2025-12-22T10:54:01.629Z,0.449,1,600,480x270,1.9251250000000013,1077,
2025-12-22T10:54:02.047Z,0.496,1,600,480x270,2.0122110000000006,1077,
2025-12-22T10:54:02.471Z,0.624,1,600,480x270,2.0048749999999984,1092,
2025-12-22T10:54:02.873Z,0.708,1,600,480x270,1.9780669999999958,1076,
2025-12-22T10:54:03.321Z,0.774,1,600,480x270,1.9572160000000025,1020,
2025-12-22T10:54:03.762Z,0.824,1,600,480x270,2.003534000000002,966,
2025-12-22T10:54:04.210Z,0.871,1,600,480x270,1.9455479999999952,987,
2025-12-22T10:54:04.539Z,1.007,1,600,480x270,1.910390999999997,987,
2025-12-22T10:54:04.859Z,1.162,1,600,480x270,1.9853589999999954,966,
2025-12-22T10:54:05.187Z,1.336,1,600,480x270,1.9640500000000003,977,
2025-12-22T10:54:05.601Z,1.472,1,600,480x270,1.9535680000000042,977,
2025-12-22T10:54:06.046Z,1.523,1,600,480x270,1.9996209999999977,940,
2025-12-22T10:54:06.455Z,1.627,1,600,480x270,1.9963949999999997,938,
2025-12-22T10:54:06.812Z,1.709,1,600,480x270,1.9445629999999952,955,
2025-12-22T10:54:07.177Z,1.845,1,600,480x270,1.976345000000002,955,
2025-12-22T10:54:07.590Z,1.977,1,600,480x270,1.964037999999995,955,
2025-12-22T10:54:08.299Z,1.776,1,600,480x270,1.944420000000001,944,
2025-12-22T10:54:08.837Z,1.737,1,600,480x270,1.9058479999999918,926,
2025-12-22T10:54:09.428Z,1.632,1,600,480x270,1.9294390000000021,922,
2025-12-22T10:54:09.957Z,1.591,1,600,480x270,1.9879649999999884,938,
2025-12-22T10:54:10.578Z,1.486,1,600,480x270,1.9800350000000009,898,
2025-12-22T10:54:11.109Z,1.464,1,600,480x270,1.9284669999999977,1031,
2025-12-22T10:54:11.848Z,1.233,1,600,480x270,1.9989170000000058,953,
2025-12-22T10:54:12.323Z,1.2,1,600,480x270,1.9220930000000038,945,
2025-12-22T10:54:12.762Z,1.293,1,600,480x270,1.9810579999999902,941,
2025-12-22T10:54:13.203Z,1.358,1,600,480x270,1.9469550000000027,940,
2025-12-22T10:54:13.679Z,1.414,1,600,480x270,1.964090000000013,940,
2025-12-22T10:54:14.143Z,1.412,1,600,480x270,1.9986509999999953,1011,
2025-12-22T10:54:14.622Z,1.476,1,600,480x270,1.9293689999999941,951,
2025-12-22T10:54:15.089Z,1.464,1,600,480x270,1.9549910000000068,930,
2025-12-22T10:54:15.481Z,1.589,1,600,480x270,1.984919000000005,909,
2025-12-22T10:54:15.922Z,1.659,1,600,480x270,1.9217590000000087,888,
2025-12-22T10:54:16.371Z,1.697,1,600,480x270,1.9762790000000052,905,
2025-12-22T10:54:16.780Z,1.772,1,600,480x270,1.972645,899,
2025-12-22T10:54:17.111Z,1.938,1,600,480x270,1.9292739999999924,920,
2025-12-22T10:54:17.445Z,2.108,1,600,480x270,2.0028140000000008,920,
2025-12-22T10:54:17.933Z,2.117,1,600,480x270,1.9077249999999992,972,
2025-12-22T10:54:18.686Z,1.91,1,600,480x270,1.9655020000000007,986,
2025-12-22T10:54:19.053Z,1.998,1,600,480x270,1.9977300000000042,991,
2025-12-22T10:54:19.466Z,2.079,1,600,480x270,1.985958999999994,1003,
2025-12-22T10:54:19.945Z,2.076,1,600,480x270,2.0022220000000033,995,
2025-12-22T10:54:20.498Z,2.023,1,600,480x270,1.9586070000000007,1010,
2025-12-22T10:54:20.866Z,2.186,1,600,480x270,1.9773440000000022,1018,
2025-12-22T10:54:20.948Z,2.187,2,1000,640x360,1.8953230000000048,1025,
2025-12-22T10:54:21.728Z,1.851,2,1000,640x360,1.917942999999994,1025,
2025-12-22T10:54:22.432Z,1.654,2,1000,640x360,1.925224,1025,
2025-12-22T10:54:23.115Z,1.485,2,1000,640x360,1.9268380000000036,1051,
2025-12-22T10:54:23.655Z,1.415,2,1000,640x360,2.005886000000004,1049,
2025-12-22T10:54:24.224Z,1.341,2,1000,640x360,1.919431000000003,1049,
2025-12-22T10:54:24.847Z,1.219,2,1000,640x360,1.9966390000000018,1053,
2025-12-22T10:54:25.466Z,1.126,2,1000,640x360,1.9740359999999981,1063,
2025-12-22T10:54:26.062Z,1.015,2,1000,640x360,1.9790049999999866,1072,
2025-12-22T10:54:26.640Z,0.927,2,1000,640x360,2.0024549999999977,1065,
2025-12-22T10:54:26.713Z,0.901,1,600,480x270,1.9291259999999966,1076,
2025-12-22T10:54:27.074Z,0.989,1,600,480x270,1.9679899999999861,1076,
2025-12-22T10:54:27.438Z,1.137,1,600,480x270,1.911561000000006,1074,
2025-12-22T10:54:27.819Z,1.226,1,600,480x270,1.9299120000000016,1079,
2025-12-22T10:54:28.099Z,1.455,1,600,480x270,1.9420300000000026,1076,
2025-12-22T10:54:28.548Z,1.509,1,600,480x270,1.9919700000000091,1076,
