timestamp,bufferLevel,qualityIndex,bitrateKbps,resolution,liveLatency,predictedKbps,rebuffer
2025-12-17T09:35:11.195Z,0,2,1000,640x360,1.0305,,
2025-12-17T09:35:11.199Z,0,2,1000,640x360,1.0305,,rebuffer happen
2025-12-17T09:35:11.224Z,0.1,2,1000,640x360,1.029406,,rebuffer happen
2025-12-17T09:35:11.303Z,0.029,2,1000,640x360,1.143838,,rebuffer happen
2025-12-17T09:35:11.352Z,0.024,2,1000,640x360,1.1050939999999998,,rebuffer happen
2025-12-17T09:35:11.469Z,0.026,2,1000,640x360,1.139951,,rebuffer happen
2025-12-17T09:35:11.752Z,0.093,2,1000,640x360,1.2158879999999999,,
2025-12-17T09:35:11.831Z,0.099,1,600,480x270,1.237551,,
2025-12-17T09:35:11.837Z,0.018,1,600,480x270,1.233224,,rebuffer happen
2025-12-17T09:35:12.203Z,0.283,1,600,480x270,1.4219099999999998,,
2025-12-17T09:35:12.364Z,0.145,1,600,480x270,1.3599900000000003,,rebuffer happen
2025-12-17T09:35:12.603Z,0.499,1,600,480x270,1.5281260000000003,,
2025-12-17T09:35:12.931Z,0.779,1,600,480x270,1.625431,,
2025-12-17T09:35:13.309Z,1.002,1,600,480x270,1.768173,,
2025-12-17T09:35:13.614Z,1.185,1,600,480x270,1.8467600000000002,,
2025-12-17T09:35:13.935Z,1.537,1,600,480x270,1.8736030000000001,,
2025-12-17T09:35:14.995Z,1.111,1,600,480x270,1.8960469999999994,,
2025-12-17T09:35:15.649Z,0.992,1,600,480x270,1.9549979999999998,,
2025-12-17T09:35:16.373Z,0.68,1,600,480x270,1.9421840000000001,,
2025-12-17T09:35:16.459Z,0.727,2,1000,640x360,1.9536289999999994,,
2025-12-17T09:35:17.191Z,0.407,2,1000,640x360,1.910672,,
2025-12-17T09:35:17.268Z,0.331,1,600,480x270,1.9403759999999997,,
2025-12-17T09:35:17.412Z,0.176,1,600,480x270,1.99024,,rebuffer happen
2025-12-17T09:35:17.692Z,0.377,1,600,480x270,1.9138450000000002,,
2025-12-17T09:35:17.866Z,0.288,1,600,480x270,1.9354360000000002,,rebuffer happen
2025-12-17T09:35:18.122Z,0.491,1,600,480x270,1.9893679999999998,,
2025-12-17T09:35:18.537Z,0.552,1,600,480x270,1.9668979999999996,,
2025-12-17T09:35:18.609Z,0.551,3,1500,768x432,1.8945919999999994,,
2025-12-17T09:35:18.949Z,0.277,3,1500,768x432,1.9638799999999987,,rebuffer happen
2025-12-17T09:35:19.359Z,0.041,3,1500,768x432,1.968698999999999,,rebuffer happen
2025-12-17T09:35:19.425Z,0.016,3,1500,768x432,2.001779,,rebuffer happen
2025-12-17T09:35:19.475Z,0.02,3,1500,768x432,1.9725589999999995,,rebuffer happen
2025-12-17T09:35:19.542Z,0.026,3,1500,768x432,2.0381349999999996,,rebuffer happen
2025-12-17T09:35:19.625Z,0.018,3,1500,768x432,2.1056859999999995,,rebuffer happen
2025-12-17T09:35:19.675Z,0.026,3,1500,768x432,2.0803719999999997,,rebuffer happen
2025-12-17T09:35:19.749Z,0.026,3,1500,768x432,2.1733719999999996,,
2025-12-17T09:35:19.792Z,0.021,2,1000,640x360,2.135077,,rebuffer happen
2025-12-17T09:35:19.821Z,0.021,2,1000,640x360,2.2430770000000004,,
2025-12-17T09:35:20.443Z,0.017,2,1000,640x360,2.3959780000000004,,rebuffer happen
2025-12-17T09:35:20.493Z,0.029,2,1000,640x360,2.374879,,rebuffer happen
2025-12-17T09:35:20.519Z,0.029,2,1000,640x360,2.4778789999999997,,
2025-12-17T09:35:20.559Z,0.027,2,1000,640x360,2.4428019999999995,,rebuffer happen
2025-12-17T09:35:21.110Z,0.033,2,1000,640x360,2.6799990000000005,,rebuffer happen
2025-12-17T09:35:21.160Z,0.029,2,1000,640x360,2.6422040000000013,,rebuffer happen
2025-12-17T09:35:21.260Z,0.024,2,1000,640x360,2.680579999999999,,rebuffer happen
2025-12-17T09:35:21.269Z,0.024,2,1000,640x360,2.680579999999999,,
2025-12-17T09:35:21.310Z,0.021,2,1000,640x360,2.7335589999999996,,rebuffer happen
2025-12-17T09:35:21.911Z,0.027,2,1000,640x360,2.9503559999999993,,rebuffer happen
2025-12-17T09:35:21.994Z,0.018,2,1000,640x360,2.8747729999999994,,rebuffer happen
2025-12-17T09:35:21.999Z,0.018,2,1000,640x360,2.9637729999999998,,
2025-12-17T09:35:22.027Z,0.027,2,1000,640x360,2.939705,,rebuffer happen
2025-12-17T09:35:22.594Z,0.025,2,1000,640x360,3.0821200000000015,,rebuffer happen
2025-12-17T09:35:22.678Z,0.017,2,1000,640x360,3.0963469999999997,,rebuffer happen
2025-12-17T09:35:22.728Z,0.022,2,1000,640x360,3.180242,,rebuffer happen
2025-12-17T09:35:22.730Z,0.022,2,1000,640x360,3.180242,,
2025-12-17T09:35:22.761Z,0.029,2,1000,640x360,3.153295,,rebuffer happen
2025-12-17T09:35:23.328Z,0.061,2,1000,640x360,3.3831260000000007,,rebuffer happen
2025-12-17T09:35:23.412Z,0.017,2,1000,640x360,3.3958320000000004,,rebuffer happen
2025-12-17T09:35:23.462Z,0.025,2,1000,640x360,3.3713289999999994,,rebuffer happen
2025-12-17T09:35:23.469Z,0.025,2,1000,640x360,3.3713289999999994,,
2025-12-17T09:35:23.512Z,0.021,2,1000,640x360,3.4339949999999995,,rebuffer happen
2025-12-17T09:35:24.124Z,0.075,2,1000,640x360,3.6019360000000002,,
2025-12-17T09:35:24.179Z,0.032,2,1000,640x360,3.5471769999999996,,rebuffer happen
2025-12-17T09:35:24.751Z,0.11,2,1000,640x360,3.7259670000000007,,
2025-12-17T09:35:24.829Z,0.025,1,600,480x270,3.741199,,rebuffer happen
2025-12-17T09:35:24.831Z,0.025,1,600,480x270,3.741199,,
2025-12-17T09:35:25.216Z,0.303,1,600,480x270,3.9287840000000003,,
2025-12-17T09:35:25.298Z,0.306,2,1000,640x360,3.846591,,
2025-12-17T09:35:25.299Z,0.223,2,1000,640x360,3.9358070000000005,,rebuffer happen
2025-12-17T09:35:25.497Z,0.026,2,1000,640x360,3.849608999999999,,rebuffer happen
2025-12-17T09:35:25.936Z,0.107,2,1000,640x360,3.9317949999999993,,
2025-12-17T09:35:26.030Z,0.018,2,1000,640x360,3.932144000000001,,rebuffer happen
2025-12-17T09:35:26.554Z,0.142,2,1000,640x360,4.045437,,
2025-12-17T09:35:26.664Z,0.021,2,1000,640x360,4.044727999999999,,rebuffer happen
2025-12-17T09:35:27.203Z,0.077,2,1000,640x360,4.223754999999999,,
2025-12-17T09:35:27.275Z,0.109,3,1500,768x432,4.151527999999999,,
2025-12-17T09:35:27.281Z,0.031,3,1500,768x432,4.145346999999999,,rebuffer happen
2025-12-17T09:35:27.815Z,0.018,3,1500,768x432,4.505547000000002,,rebuffer happen
2025-12-17T09:35:27.865Z,0.027,3,1500,768x432,4.4806110000000015,,rebuffer happen
2025-12-17T09:35:27.999Z,0.016,3,1500,768x432,4.499395000000002,,rebuffer happen
2025-12-17T09:35:28.032Z,0.022,3,1500,768x432,4.568804999999999,,rebuffer happen
2025-12-17T09:35:28.099Z,0.018,3,1500,768x432,4.531578,,rebuffer happen
2025-12-17T09:35:28.182Z,0.028,3,1500,768x432,4.574829000000001,,rebuffer happen
2025-12-17T09:35:28.207Z,0.028,3,1500,768x432,4.673829000000001,,
2025-12-17T09:35:28.249Z,0.024,2,1000,640x360,4.636737,,rebuffer happen
2025-12-17T09:35:28.288Z,0.024,2,1000,640x360,4.636737,,
2025-12-17T09:35:28.939Z,0.143,2,1000,640x360,4.938229,,
2025-12-17T09:35:29.050Z,0.024,2,1000,640x360,4.940099,,rebuffer happen
2025-12-17T09:35:29.564Z,0.119,2,1000,640x360,5.032117999999999,,
2025-12-17T09:35:29.650Z,0.027,2,1000,640x360,5.043892000000001,,rebuffer happen
2025-12-17T09:35:30.207Z,0.133,2,1000,640x360,5.256093999999999,,
2025-12-17T09:35:30.317Z,0.026,2,1000,640x360,5.238721999999999,,rebuffer happen
2025-12-17T09:35:30.861Z,0.107,2,1000,640x360,5.340381000000001,,
2025-12-17T09:35:30.968Z,0.029,2,1000,640x360,5.349901999999998,,rebuffer happen
2025-12-17T09:35:31.461Z,0.182,2,1000,640x360,5.511296999999999,,
2025-12-17T09:35:31.635Z,0.017,2,1000,640x360,5.540972999999999,,rebuffer happen
2025-12-17T09:35:31.969Z,0.018,2,1000,640x360,5.537711000000002,,rebuffer happen
2025-12-17T09:35:32.127Z,0.141,2,1000,640x360,5.6668379999999985,,
2025-12-17T09:35:32.593Z,0.2,2,1000,640x360,5.608758000000002,,
2025-12-17T09:35:33.107Z,0.201,2,1000,640x360,5.717673999999999,,
2025-12-17T09:35:33.287Z,0.018,2,1000,640x360,5.630616,,rebuffer happen
2025-12-17T09:35:33.633Z,0.19,2,1000,640x360,5.717665,,
2025-12-17T09:35:33.804Z,0.028,2,1000,640x360,5.744710000000001,,rebuffer happen
2025-12-17T09:35:34.175Z,0.185,2,1000,640x360,5.697025,,
2025-12-17T09:35:34.254Z,0.181,3,1500,768x432,5.726727,,
2025-12-17T09:35:34.337Z,0.019,3,1500,768x432,5.737756999999998,,rebuffer happen
2025-12-17T09:35:34.554Z,0.027,3,1500,768x432,5.878014,,rebuffer happen
2025-12-17T09:35:34.671Z,0.02,3,1500,768x432,5.865497999999999,,rebuffer happen
2025-12-17T09:35:34.788Z,0.021,3,1500,768x432,5.8700410000000005,,rebuffer happen
2025-12-17T09:35:34.838Z,0.021,3,1500,768x432,5.933429999999998,,rebuffer happen
2025-12-17T09:35:34.955Z,0.023,3,1500,768x432,5.949797,,rebuffer happen
2025-12-17T09:35:35.038Z,0.022,3,1500,768x432,5.969155000000001,,rebuffer happen
2025-12-17T09:35:35.043Z,0.022,3,1500,768x432,5.969155000000001,,
2025-12-17T09:35:35.088Z,0.015,2,1000,640x360,5.928823999999999,,rebuffer happen
2025-12-17T09:35:35.112Z,0.015,2,1000,640x360,6.028824,,
2025-12-17T09:35:35.644Z,0.187,2,1000,640x360,6.2057269999999995,,
2025-12-17T09:35:35.805Z,0.032,2,1000,640x360,6.2481100000000005,,rebuffer happen
2025-12-17T09:35:36.186Z,0.223,2,1000,640x360,6.232851,,
2025-12-17T09:35:36.265Z,0.219,3,1500,768x432,6.258783000000001,,
2025-12-17T09:35:36.389Z,0.017,3,1500,768x432,6.230665999999999,,rebuffer happen
2025-12-17T09:35:36.689Z,0.03,3,1500,768x432,6.387965000000001,,rebuffer happen
2025-12-17T09:35:36.873Z,0.03,3,1500,768x432,6.442511999999997,,rebuffer happen
2025-12-17T09:35:36.923Z,0.025,3,1500,768x432,6.508682,,rebuffer happen
2025-12-17T09:35:37.026Z,0.091,3,1500,768x432,6.518392000000002,,
2025-12-17T09:35:37.103Z,0.102,2,1000,640x360,6.4489920000000005,,
2025-12-17T09:35:37.123Z,0.016,2,1000,640x360,6.5338939999999965,,rebuffer happen
2025-12-17T09:35:37.476Z,0.283,2,1000,640x360,6.605101000000001,,
2025-12-17T09:35:37.822Z,0.429,2,1000,640x360,6.663207,,
2025-12-17T09:35:38.085Z,0.233,2,1000,640x360,6.525645999999998,,rebuffer happen
2025-12-17T09:35:38.375Z,0.274,2,1000,640x360,6.480248,,
2025-12-17T09:35:38.608Z,0.029,2,1000,640x360,6.541623999999999,,rebuffer happen
2025-12-17T09:35:39.031Z,0.212,2,1000,640x360,6.5974499999999985,,
2025-12-17T09:35:39.100Z,0.183,3,1500,768x432,6.527857999999998,,
2025-12-17T09:35:39.191Z,0.024,3,1500,768x432,6.538427000000002,,rebuffer happen
2025-12-17T09:35:39.525Z,0.018,3,1500,768x432,6.901703000000001,,rebuffer happen
2025-12-17T09:35:39.558Z,0.029,3,1500,768x432,6.879335000000001,,rebuffer happen
2025-12-17T09:35:39.708Z,0.026,3,1500,768x432,6.947687999999999,,rebuffer happen
2025-12-17T09:35:40.009Z,0.031,3,1500,768x432,6.9860690000000005,,rebuffer happen
2025-12-17T09:35:40.036Z,0.031,3,1500,768x432,6.9860690000000005,,
2025-12-17T09:35:40.092Z,0.015,2,1000,640x360,6.936888000000003,,rebuffer happen
2025-12-17T09:35:40.115Z,0.015,2,1000,640x360,7.031888000000002,,
2025-12-17T09:35:40.744Z,0.202,2,1000,640x360,7.347707,,
2025-12-17T09:35:40.820Z,0.22,1,600,480x270,7.365562999999998,,
2025-12-17T09:35:40.943Z,0.023,1,600,480x270,7.337857,,rebuffer happen
2025-12-17T09:35:41.175Z,0.38,1,600,480x270,7.395972,,
2025-12-17T09:35:41.254Z,0.348,2,1000,640x360,7.392989,,
2025-12-17T09:35:41.255Z,0.279,2,1000,640x360,7.391743999999999,,rebuffer happen
2025-12-17T09:35:41.410Z,0.048,2,1000,640x360,7.361246000000001,,rebuffer happen
2025-12-17T09:35:42.079Z,0.168,2,1000,640x360,7.5616670000000035,,
2025-12-17T09:35:42.160Z,0.14,3,1500,768x432,7.574290999999999,,
2025-12-17T09:35:42.194Z,0.026,3,1500,768x432,7.540876999999998,,rebuffer happen
2025-12-17T09:35:42.644Z,0.027,3,1500,768x432,7.973746000000002,,rebuffer happen
2025-12-17T09:35:42.727Z,0.029,3,1500,768x432,8.017831000000001,,rebuffer happen
2025-12-17T09:35:42.828Z,0.024,3,1500,768x432,8.038185000000002,,rebuffer happen
2025-12-17T09:35:42.878Z,0.025,3,1500,768x432,8.006152,,rebuffer happen
2025-12-17T09:35:42.961Z,0.029,3,1500,768x432,8.085776000000003,,rebuffer happen
2025-12-17T09:35:43.028Z,0.026,3,1500,768x432,8.142792,,rebuffer happen
2025-12-17T09:35:43.094Z,0.019,3,1500,768x432,8.102539,,rebuffer happen
2025-12-17T09:35:43.145Z,0.023,3,1500,768x432,8.179395,,rebuffer happen
2025-12-17T09:35:43.261Z,0.03,3,1500,768x432,8.248181999999996,,rebuffer happen
2025-12-17T09:35:43.395Z,0.029,3,1500,768x432,8.310951,,rebuffer happen
2025-12-17T09:35:43.461Z,0.024,3,1500,768x432,8.383042,,rebuffer happen
2025-12-17T09:35:43.495Z,0.024,3,1500,768x432,8.383042,,
