timestamp,bufferLevel,qualityIndex,bitrateKbps,resolution,liveLatency,predictedKbps,rebuffer
2025-12-27T05:37:17.339Z,0,2,1000,640x360,1.023,,
2025-12-27T05:37:17.342Z,0,2,1000,640x360,1.023,,rebuffer happen
2025-12-27T05:37:17.530Z,0,2,1000,640x360,1.213,,
2025-12-27T05:37:17.811Z,0.498,2,1000,640x360,1.350254,1848,
2025-12-27T05:37:18.088Z,0.706,2,1000,640x360,1.4646020000000002,1358,
2025-12-27T05:37:18.701Z,0.94,2,1000,640x360,1.680406,1297,
2025-12-27T05:37:19.296Z,0.85,2,1000,640x360,1.8209959999999998,1560,
2025-12-27T05:37:19.365Z,1.312,2,1000,640x360,1.8599849999999998,1813,
2025-12-27T05:37:19.962Z,1.391,2,1000,640x360,1.935787,1974,
2025-12-27T05:37:20.707Z,1.142,2,1000,640x360,1.9287889999999996,2119,
2025-12-27T05:37:21.299Z,1.123,3,1500,768x432,1.9666709999999998,2552,
2025-12-27T05:37:21.440Z,0.882,3,1500,768x432,1.9202970000000001,2552,
2025-12-27T05:37:21.638Z,1.312,3,1500,768x432,1.9194520000000002,2721,
2025-12-27T05:37:22.330Z,1.069,3,1500,768x432,1.9158809999999997,2929,
2025-12-27T05:37:22.499Z,1.301,3,1500,768x432,1.9460930000000003,3085,
2025-12-27T05:37:23.187Z,1.259,3,1500,768x432,1.9644469999999998,3199,
2025-12-27T05:37:23.869Z,0.973,3,1500,768x432,1.9766140000000005,3294,
2025-12-27T05:37:24.051Z,1.207,3,1500,768x432,1.9950169999999998,3380,
2025-12-27T05:37:24.730Z,1.169,3,1500,768x432,1.9150609999999997,3455,
2025-12-27T05:37:25.420Z,0.899,3,1500,768x432,1.944236000000001,3515,
2025-12-27T05:37:25.584Z,1.335,3,1500,768x432,1.9737699999999991,3574,
2025-12-27T05:37:26.265Z,1.083,3,1500,768x432,1.9798489999999997,3624,
2025-12-27T05:37:26.437Z,1.317,3,1500,768x432,1.9067989999999995,3663,
2025-12-27T05:37:27.118Z,1.273,3,1500,768x432,1.9238359999999997,3702,
2025-12-27T05:37:27.799Z,0.984,3,1500,768x432,1.9436859999999996,3736,
2025-12-27T05:37:27.967Z,1.376,3,1500,768x432,1.9751750000000001,3774,
2025-12-27T05:37:28.648Z,1.194,3,1500,768x432,1.9986730000000001,3804,
2025-12-27T05:37:29.340Z,1.147,3,1500,768x432,1.9203810000000008,3833,
2025-12-27T05:37:29.506Z,1.413,3,1500,768x432,1.951333,3855,
2025-12-27T05:37:30.189Z,1.098,3,1500,768x432,1.9538670000000007,3878,
2025-12-27T05:37:30.872Z,1.062,3,1500,768x432,1.9724799999999991,3896,
2025-12-27T05:37:31.049Z,1.296,3,1500,768x432,1.9967330000000008,3913,
2025-12-27T05:37:31.731Z,1.271,3,1500,768x432,1.9160240000000002,3929,
2025-12-27T05:37:32.417Z,0.98,3,1500,768x432,1.9378290000000025,3943,
2025-12-27T05:37:32.605Z,1.21,3,1500,768x432,1.9440680000000015,3956,
2025-12-27T05:37:33.312Z,1.159,3,1500,768x432,1.950329,3842,
2025-12-27T05:37:33.471Z,1.414,3,1500,768x432,1.9909179999999989,3842,
2025-12-27T05:37:34.143Z,1.095,3,1500,768x432,2.0012039999999995,3888,
2025-12-27T05:37:34.825Z,1.064,3,1500,768x432,1.9196740000000005,3881,
2025-12-27T05:37:35.003Z,1.3,3,1500,768x432,1.9420719999999996,3881,
2025-12-27T05:37:35.690Z,1.272,3,1500,768x432,1.9555049999999987,3897,
2025-12-27T05:37:36.370Z,0.983,3,1500,768x432,1.9821789999999986,3897,
2025-12-27T05:37:36.553Z,1.214,3,1500,768x432,1.9990000000000023,3897,
2025-12-27T05:37:37.239Z,1.17,3,1500,768x432,1.9147040000000004,3904,
2025-12-27T05:37:37.367Z,1.409,3,1500,768x432,1.9941759999999995,3904,
2025-12-27T05:37:38.027Z,1.383,3,1500,768x432,1.9210720000000023,3914,
2025-12-27T05:37:38.703Z,1.09,3,1500,768x432,1.9528770000000009,3918,
2025-12-27T05:37:39.394Z,1.053,3,1500,768x432,1.9516070000000028,3934,
2025-12-27T05:37:39.559Z,1.288,3,1500,768x432,1.987565,3934,
2025-12-27T05:37:40.237Z,1.25,3,1500,768x432,1.9164659999999998,3941,
2025-12-27T05:37:40.412Z,1.498,3,1500,768x432,1.9407850000000018,3941,
2025-12-27T05:37:41.137Z,1.191,3,1500,768x432,1.9047739999999997,3964,
2025-12-27T05:37:41.871Z,0.893,3,1500,768x432,1.9752250000000018,3963,
2025-12-27T05:37:42.042Z,1.298,3,1500,768x432,1.901137000000002,3963,
2025-12-27T05:37:42.682Z,1.103,3,1500,768x432,1.9680699999999973,3978,
2025-12-27T05:37:43.328Z,1.063,3,1500,768x432,1.9180069999999994,3990,
2025-12-27T05:37:43.494Z,1.302,3,1500,768x432,1.950164000000001,3990,
2025-12-27T05:37:44.294Z,1.01,3,1500,768x432,1.9582990000000002,4001,
2025-12-27T05:37:44.473Z,1.271,3,1500,768x432,1.9800259999999987,4007,
2025-12-27T05:37:45.152Z,1.206,3,1500,768x432,1.9951369999999997,4012,
2025-12-27T05:37:45.828Z,0.909,3,1500,768x432,1.9144600000000018,4014,
2025-12-27T05:37:46.002Z,1.315,3,1500,768x432,1.9403620000000004,4014,
2025-12-27T05:37:46.682Z,1.117,3,1500,768x432,1.9668840000000003,4028,
2025-12-27T05:37:47.368Z,0.895,3,1500,768x432,1.9774959999999986,4027,
2025-12-27T05:37:47.544Z,1.315,3,1500,768x432,1.9993800000000022,4027,
2025-12-27T05:37:48.234Z,1.027,3,1500,768x432,1.9189829999999972,4032,
2025-12-27T05:37:48.910Z,0.986,3,1500,768x432,1.9330000000000034,4038,
2025-12-27T05:37:49.084Z,1.222,3,1500,768x432,1.9574190000000016,4038,
2025-12-27T05:37:49.767Z,1.193,3,1500,768x432,1.9813309999999973,4042,
2025-12-27T05:37:49.942Z,1.298,3,1500,768x432,2.0001140000000035,4042,
2025-12-27T05:37:50.625Z,1.138,3,1500,768x432,1.9291279999999986,4053,
2025-12-27T05:37:51.322Z,1.095,3,1500,768x432,1.939848000000005,4052,
2025-12-27T05:37:51.498Z,1.356,3,1500,768x432,1.9692780000000027,4052,
2025-12-27T05:37:52.183Z,1.302,3,1500,768x432,1.9668459999999968,4061,
2025-12-27T05:37:52.862Z,1.007,3,1500,768x432,1.9851640000000046,4059,
2025-12-27T05:37:53.037Z,1.238,3,1500,768x432,1.9059549999999987,4059,
2025-12-27T05:37:53.726Z,1.206,3,1500,768x432,1.917788999999999,4063,
2025-12-27T05:37:54.402Z,0.924,3,1500,768x432,1.9600330000000028,4065,
2025-12-27T05:37:54.580Z,1.35,3,1500,768x432,1.975951000000002,4065,
2025-12-27T05:37:55.273Z,1.112,3,1500,768x432,1.9839970000000022,4069,
2025-12-27T05:37:55.447Z,1.369,3,1500,768x432,2.0157700000000034,4069,
2025-12-27T05:37:56.128Z,1.319,3,1500,768x432,1.915883000000001,4076,
2025-12-27T05:37:56.836Z,1.019,3,1500,768x432,1.9081299999999999,4075,
2025-12-27T05:37:56.978Z,1.4,3,1500,768x432,1.9688230000000004,4075,
2025-12-27T05:37:57.645Z,1.222,3,1500,768x432,1.9997889999999998,4080,
2025-12-27T05:37:58.310Z,1.182,3,1500,768x432,1.9509449999999973,4077,
2025-12-27T05:37:58.481Z,1.443,3,1500,768x432,1.978580000000001,4077,
2025-12-27T05:37:59.173Z,1.124,3,1500,768x432,1.9725899999999967,4080,
2025-12-27T05:37:59.869Z,1.108,3,1500,768x432,1.9808549999999983,4082,
2025-12-27T05:38:00.056Z,1.338,3,1500,768x432,1.9891190000000023,4082,
2025-12-27T05:38:00.745Z,1.034,3,1500,768x432,2.000554000000001,4085,
2025-12-27T05:38:00.935Z,1.424,3,1500,768x432,1.909920999999997,4085,
2025-12-27T05:38:01.632Z,1.237,3,1500,768x432,1.9153030000000015,4092,
2025-12-27T05:38:02.315Z,0.952,3,1500,768x432,1.9455620000000025,4090,
2025-12-27T05:38:02.492Z,1.436,3,1500,768x432,1.9658980000000028,4090,
2025-12-27T05:38:03.173Z,1.126,3,1500,768x432,1.9730209999999957,4095,
2025-12-27T05:38:03.861Z,1.11,3,1500,768x432,1.991813999999998,4095,
